"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"55","17215984","Ano7","404545","anoctamin 7",-0.139959350003967,5.07226880556671,-0.717469977781301,0.484366023801608,0.914695630022432,-6.39529415417311
"56","17216113","Gal3st2","381334","galactose-3-O-sulfotransferase 2",-0.201322774141905,5.93437064665273,-1.11471449249614,0.28292292151757,0.866339546086355,-6.03470551079666
"57","17216153","4930440C22Rik","74689","RIKEN cDNA 4930440C22 gene",-0.0540637421244567,2.99848066684543,-0.304713920718338,0.764869182412052,0.963853446512013,-6.61246866916469
"58","17216172","Gm7133","634331","predicted gene 7133",-0.273634809885756,2.58178511392834,-1.80392729207179,0.091836250567988,0.683467052363747,-5.11931458343195
"59","17216186","Gm7135","634346","predicted gene 7135",-0.120832956961676,2.46958461170741,-0.479401421085332,0.638729553261162,0.940665868630192,-6.54127744182655
"60","17216223","Slco6d1","70866","solute carrier organic anion transporter family, member 6d1",-0.225166656479586,3.55311650925548,-1.06840789623048,0.302622856467232,0.874026843751805,-6.08377396545762
"61","17216412","Serpinb12","71869","serine (or cysteine) peptidase inhibitor, clade B (ovalbumin), member 12",0.220845861878914,3.90321477782861,1.49055800570448,0.15728830749733,0.765156199737773,-5.57523534930164
"62","17216425","Serpinb13","241196","serine (or cysteine) peptidase inhibitor, clade B (ovalbumin), member 13",-0.192950215993096,3.46367214537739,-1.13261458115323,0.275570253461067,0.857328523842215,-6.01526820735465
"63","17216676","En1","13798","engrailed 1",0.0280416434460076,5.01327563308898,0.15799076908731,0.87662076474265,0.988301656299062,-6.64800290500057
"64","17216745","Gpr39","71111","G protein-coupled receptor 39",0.394057768760296,5.4551292028282,1.87459662288479,0.0809240331561638,0.668175233226816,-5.00873449466361
"65","17216949","Fcamr","64435","Fc receptor, IgA, IgM, high affinity",0.0733379026482215,4.83338583545126,0.379781083286939,0.709555821206665,0.952967023510537,-6.5856844446658
"66","17216960","Pigr","18703","polymeric immunoglobulin receptor",-0.129944390922829,5.05283129223458,-0.805644242410597,0.433328327125343,0.90594874168773,-6.32745181736599
"67","17216990","Il10","16153","interleukin 10",-0.0620870841183452,3.76406645412606,-0.356091097892755,0.726847334271056,0.954748694232668,-6.59476095065523
"68","17217022","Fam72a","108900","family with sequence similarity 72, member A",0.250918014297608,4.37283463032988,1.09573444029359,0.290878581666206,0.871874779382998,-6.05503068693171
"69","17217030","Avpr1b","26361","arginine vasopressin receptor 1B",0.173692224543125,4.27849090389605,1.02743626616944,0.320878105890904,0.887116166309369,-6.12570518876867
"70","17217035","Ctse","13034","cathepsin E",0.64802578619314,4.81986746588494,4.15865559655169,0.000880505952377833,0.0703348154759413,-0.707682356184084
"71","17217048","Rab7b","226421","RAB7B, member RAS oncogene family",0.620222668678166,5.0776222887683,3.8985102816827,0.00148414730245431,0.0907298621326917,-1.22112997757775
"72","17217136","Slc45a3","212980","solute carrier family 45, member 3",0.139000641001398,5.17906686616132,0.821266284105696,0.424655852800013,0.90594874168773,-6.31468105975978
"73","17217232","Tmem81","74626","transmembrane protein 81",-0.161895415693934,5.15501788488875,-1.09249316137669,0.292253665580962,0.871954364558229,-6.058472190046
"74","17217237","Gm10538","100038653","predicted gene 10538",-0.18247165229886,5.66498865408315,-1.12055516275287,0.280507806435002,0.864466187423917,-6.02839181135655
"75","17217247","Pik3c2b","240752","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta",0.243546544992658,6.87130615041443,1.86171749476227,0.0828218944427737,0.670787782739294,-5.02908155756826
"76","17217373","Fmod","14264","fibromodulin",-0.135869135675593,7.01963033055523,-0.795016318661379,0.439292612481237,0.907655140045202,-6.3360118398597
"77","17217383","Chit1","71884","chitinase 1 (chitotriosidase)",0.285132303286973,4.73592484651983,1.89736499453193,0.077664084156001,0.661857081335138,-4.9725569537788
"78","17217399","Chil1","12654","chitinase-like 1",0.293565262829659,6.21284176466966,1.86380981632148,0.0825108859109114,0.670787782739294,-5.02578181330161
"79","17217434","Mgat4f","240755","MGAT4 family, member F",0.00788956452906442,3.6581818750384,0.0425105874124025,0.966665542155184,0.997330702640688,-6.6601601753463
"80","17217552","Ube2t","67196","ubiquitin-conjugating enzyme E2T",-0.269296176956058,4.29555406725803,-1.95958647555798,0.0693496861856784,0.646209168169722,-4.87237626757741
"81","17217602","Gm4793","215714","predicted gene 4793",-0.216018044801087,6.14645924241917,-1.45612570595696,0.166449871746414,0.774224519901217,-5.62156711190039
"82","17217728","Kif21b","16565","kinesin family member 21B",0.00183567679330743,7.58176936071416,0.0147255432590759,0.988449771944454,0.998561157804296,-6.66099590338298
"83","17217777","Ddx59","67997","DEAD (Asp-Glu-Ala-Asp) box polypeptide 59",-0.349145634619148,6.72280332557738,-2.42803901517402,0.028569742975398,0.476345538268145,-4.06506711040867
"84","17217830","Platr22","100503474","pluripotency associated transcript 22",0.0320399278076726,4.75372705324044,0.164175838597633,0.87183593865621,0.987033504907744,-6.64695756354018
"85","17217844","Mir181a-1","735252","microRNA 181a-1",-0.245707263578879,2.71440516061252,-0.80769336567963,0.432184354858751,0.90594874168773,-6.32578944883201
"86","17217846","Mir181b-1","723890","microRNA 181b-1",-0.375788821554264,5.08099746083223,-1.76060016025884,0.099155230737795,0.696154632045874,-5.18578761105241
"87","17217887","4930596I21Rik","78229","RIKEN cDNA 4930596I21 gene",-0.281057831256563,3.9356114856007,-1.3002436128955,0.213598384689015,0.814426909492047,-5.82098885340861
"88","17217946","F13b","14060","coagulation factor XIII, beta subunit",-0.11439628512001,3.21828972546057,-0.729876745470152,0.476972825715422,0.914695630022432,-6.38618781074717
"89","17218006","B3galt2","26878","UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 2",-0.0580399724806018,8.38044860406771,-0.465454978036754,0.648448400800333,0.943909094632916,-6.54809722456854
"90","17218060","Ptgs2","19225","prostaglandin-endoperoxide synthase 2",0.130112336701192,8.34990248946668,0.893039027128161,0.386268580605799,0.900293140036547,-6.2531591256054
"91","17218073","Pdc","20028","phosducin",-0.195197706247778,4.66842069273803,-1.1387475430071,0.273084461210389,0.853475655589519,-6.00854897830094
"92","17218261","Ncf2","17970","neutrophil cytosolic factor 2",0.644611528040864,6.0352516246273,4.46922590367942,0.000475501948118031,0.0438266487873096,-0.0998401922904311
"93","17218303","Shcbp1l","71836","Shc SH2-domain binding protein 1-like",0.272139579037746,3.07982013784155,1.27925123555317,0.220696013668539,0.818778024242397,-5.84649925453602
"94","17218321","Rgs16","19734","regulator of G-protein signaling 16",0.138219478406048,7.22254161791957,0.941074199306006,0.361923896769286,0.893128913114302,-6.20941223356126
"95","17218345","Teddm1a","240819","transmembrane epididymal protein 1A",-0.131069211163409,4.47830865006292,-0.749158636778472,0.465619222799501,0.914402461289101,-6.3717478655075
"96","17218412","Nphs2","170484","nephrosis 2, podocin",0.144494670223151,4.9669823993546,0.826136735039328,0.421975114805771,0.90594874168773,-6.31065386801584
"97","17218460","2810025M15Rik","69953","RIKEN cDNA 2810025M15 gene",-0.0121017261215819,5.73356080374184,-0.0701727267244022,0.945004928272995,0.997212622043756,-6.65852238570229
"98","17218465","Cryzl2","226527","crystallin zeta like 2",0.192751011634099,6.32669326312133,1.36226711079762,0.193688275096223,0.800512676204414,-5.74371879885117
"99","17218541","Mir488","735253","microRNA 488",-0.0922819843411444,3.09321418071044,-0.463675793185262,0.649693084011613,0.944390388872865,-6.54895319590974
"100","17218607","Mrps14","64659","mitochondrial ribosomal protein S14",0.0119648039291,6.03924532598153,0.0835376298162908,0.934554634471226,0.996748179732884,-6.65744318096128
"101","17218701","Tnfsf4","22164","tumor necrosis factor (ligand) superfamily, member 4",0.179454262060231,4.45035577101069,0.893703031058559,0.385924676544495,0.900293140036547,-6.25256833512594
"102","17218752","Myoc","17926","myocilin",-0.127489595478525,6.45383539976997,-0.770054899237462,0.453504189203726,0.912708286784751,-6.35570616551865
"103","17218835","Sell","20343","selectin, lymphocyte",-0.0746650119279506,4.31097403414487,-0.447092019722566,0.661346375921849,0.947529921199215,-6.55677849883645
"104","17218861","F5","14067","coagulation factor V",0.305741374147357,5.31682378875932,0.671235852038175,0.51251382312042,0.91863763516054,-6.42794414255299
"105","17218923","Gm26685","102635083","predicted gene, 26685",0.475601065721063,3.92218107593304,3.25075115816184,0.00551555789554977,0.203142064327273,-2.50135100022002
"106","17218927","Dpt","56429","dermatopontin",0.192056598837568,5.02306003581478,1.0453437361689,0.312803452758257,0.878543455075112,-6.10755145123179
"107","17218933","Gm20743","433374","predicted gene, 20743",0.182039614064509,4.19574795627798,0.80229781018231,0.435200709830498,0.90594874168773,-6.33015834048115
"108","17219156","3110045C21Rik","67303","RIKEN cDNA 3110045C21 gene",0.0524665278547545,4.88262286766265,0.308389599326549,0.762126698674223,0.963067085373817,-6.61129197334407
"109","17219164","Sh2d1b2","545378","SH2 domain containing 1B2",0.488791808086114,4.74645264667311,2.20812401101652,0.0436168618541507,0.547066721640921,-4.45467354683436
"110","17219171","Sh2d1b1","26904","SH2 domain containing 1B1",-0.0670411179807435,3.54955066099976,-0.328425228452714,0.747236666274267,0.957786664024204,-6.60463334964534
"111","17219178","Spata46","76925","spermatogenesis associated 46",-0.142096806006361,3.54182941612725,-0.703590648041806,0.492717554725176,0.914695630022432,-6.40530895531896
"112","17219199","Fcgr4","246256","Fc receptor, IgG, low affinity IV",0.532673752109272,4.47859584897206,2.63480961126421,0.0190322782274519,0.38391373353759,-3.68507997226843
"113","17219242","Apoa2","11807","apolipoprotein A-II",0.0627616489461813,6.22362056215386,0.360791190661669,0.723404081808617,0.953451858793482,-6.59300579495364
"114","17219324","Arhgap30","226652","Rho GTPase activating protein 30",0.109765136988851,5.67886426716708,0.701080906308126,0.494236790810595,0.914695630022432,-6.40710040124896
"115","17219356","Tstd1","226654","thiosulfate sulfurtransferase (rhodanese)-like domain containing 1",-0.195813513155369,5.01943076376102,-1.29107808392731,0.216674629371046,0.816203031255567,-5.83216746688402
"116","17219362","F11r","16456","F11 receptor",0.439560736061925,6.14463560468023,2.95621273131673,0.0100088294816951,0.283404906189496,-3.07478336817965
"117","17219397","Cd48","12506","CD48 antigen",0.672097173080833,4.80999323762392,4.34193865050649,0.000611442895628598,0.0538699174663372,-0.348115001051206
"118","17219407","Slamf1","27218","signaling lymphocytic activation molecule family member 1",0.0969793918246116,3.94093477647321,0.656836874630866,0.521469329601339,0.91863763516054,-6.43769583507854
"119","17219418","Cd84","12523","CD84 antigen",0.930499893115841,5.44616282559375,6.35693486644112,1.43703213197838e-05,0.00277718048473629,3.36088560632382
"120","17219546","Slamf9","98365","SLAM family member 9",0.709214344897109,5.69520204797492,4.69852775751092,0.000303559098913689,0.0313555614067571,0.343816380015925
"121","17219633","Olfr218","258880","olfactory receptor 218",-0.0640868402771506,3.76101265369317,-0.295753104422232,0.771568594999543,0.965399271473872,-6.61527891205095
"122","17219639","Olfr418","258645","olfactory receptor 418",-0.169434953300288,4.90637870617047,-0.596444384699628,0.559981030046476,0.924530573794666,-6.47641692280449
"123","17219662","Ifi209","236312","interferon activated gene 209",0.361894434669479,3.22242888455743,1.05736553757728,0.307466257383618,0.875073799517936,-6.09521325207823
"124","17219670","Ifi208","100033459","interferon activated gene 208",-0.409382222676808,2.2831326758745,-1.74973698457665,0.101069085275471,0.696154632045874,-5.2022914111018
"125","17219680","Olfr432","258711","olfactory receptor 432",-0.291974108785906,3.99366694847993,-1.92703744316359,0.0735930153831142,0.64946177416288,-4.9250191299554
"126","17219682","Olfr430","258713","olfactory receptor 430",0.192191169089016,3.59929722955045,0.839595184192093,0.41462463753572,0.903958396137428,-6.29941311820156
"127","17219688","Olfr424","258716","olfactory receptor 424",-0.512058913038831,3.58608549374437,-2.54700926530332,0.0226345317457677,0.424512424863156,-3.84785663553774
"128","17219694","Olfr420","258302","olfactory receptor 420",-0.085399652838781,4.29604243262933,-0.494216811252087,0.628479793654006,0.936840849495124,-6.53381924599008
"129","17219698","Spta1","20739","spectrin alpha, erythrocytic 1",-0.062238975833707,4.91526800578489,-0.380604290096998,0.708957851390682,0.952967023510537,-6.58535873938979
"130","17219751","Mptx1","66289","mucosal pentraxin 1",-0.00737115878206618,3.69984365494259,-0.036032923650698,0.971742409955198,0.998017418160608,-6.66042753510622
"131","17219762","Olfr414","258756","olfactory receptor 414",-0.0908896564426671,4.70789433271138,-0.459049472343652,0.652934622871957,0.945209278491643,-6.55116403622439
"132","17219963","Desi2","78825","desumoylating isopeptidase 2",0.110925068394022,5.4229527567344,0.687732143899886,0.502363638669913,0.917837238079107,-6.41652811579994
"133","17219988","Efcab2","68226","EF-hand calcium binding domain 2",0.126194123439926,6.37783362037327,0.865997828769776,0.400449290620304,0.900293140036547,-6.27688375866265
"134","17220214","Lefty1","13590","left right determination factor 1",-0.161385217677177,5.17583320723621,-0.814527912419224,0.428382799674229,0.90594874168773,-6.32021699866356
"135","17220221","Tmem63a","208795","transmembrane protein 63a",0.13606125038688,7.31726200679584,1.01731588308751,0.325507529677562,0.887288134073509,-6.13584497487805
"136","17220249","9130409I23Rik","619326","RIKEN cDNA 9130409I23 gene",0.234902406366988,3.83190627642538,1.25845752706222,0.227909370965151,0.828020037266356,-5.87144206377983
"137","17220255","Cnih4","98417","cornichon family AMPA receptor auxiliary protein 4",0.0258155334707304,7.73908640357027,0.191674661288433,0.850627899008369,0.984146200669555,-6.64182614121499
"138","17220370","1700047M11Rik","67330","RIKEN cDNA 1700047M11 gene",-0.00584118524519095,6.53584547335038,-0.0332758468373453,0.97390366567344,0.998017418160608,-6.66052795388325
"139","17220531","Mir215","387211","microRNA 215",0.069642065900863,3.92781812206301,0.36222406220154,0.722355596396391,0.953451858793482,-6.59246622181504
"140","17220600","D1Pas1","110957","DNA segment, Chr 1, Pasteur Institute 1",-0.134297804950235,4.81687027679146,-0.867719895781577,0.399536022363179,0.900293140036547,-6.27539245769027
"141","17220771","Spata45","75558","spermatogenesis associated 45",0.015682498119296,5.1874429877726,0.0806040545878772,0.93684745986276,0.997212622043756,-6.65769612668584
"142","17220794","D730003I15Rik","100504360","RIKEN cDNA D730003I15 gene",0.142494045858632,5.50890126894151,0.970742651047335,0.347428976408714,0.893128913114302,-6.18138095857376
"143","17221010","Mir3962","100628615","microRNA 3962",0.285335900539941,5.49321589062091,1.37926564373315,0.18850203391222,0.795263058336014,-5.7220554993452
"144","17221122","Sntg1","71096","syntrophin, gamma 1",-0.208005060453912,7.91568502447155,-1.55648650950941,0.140923689567575,0.743080256010721,-5.48433232341054
"145","17221213","Ppp1r42","69312","protein phosphatase 1, regulatory subunit 42",0.488676272089857,4.1325646819572,2.0690882440645,0.0566553885210025,0.606111486838082,-4.69163425224283
"146","17221269","Cpa6","329093","carboxypeptidase A6",-0.197005333441838,4.57498824073022,-1.21640247168692,0.24306379732131,0.840834021088752,-5.92088203710173
"147","17221288","Slco5a1","240726","solute carrier organic anion transporter family, member 5A1",-0.0339568865975011,5.78575751030373,-0.193839094635032,0.848963443225073,0.983399069675447,-6.64138873936136
"148","17221360","Lactb2","212442","lactamase, beta 2",-0.0824489824122292,7.90745726439863,-0.521295229816538,0.609950243810594,0.934052714419074,-6.51962149591656
"149","17221436","Sbspon","226866","somatomedin B and thrombospondin, type 1 domain containing",-0.0314844421368639,5.27651465538682,-0.177140224527004,0.861823596383677,0.986388974931201,-6.64463672304116
"150","17221444","4930444P10Rik","75799","RIKEN cDNA 4930444P10 gene",-0.10877454911918,5.10422254409563,-0.739041031130548,0.471555904977106,0.914695630022432,-6.37936831759343
"151","17221454","Rpl7","19989","ribosomal protein L7",0.0518121596845038,4.90424904385851,0.244683205514495,0.810095096149291,0.972776000532242,-6.62971038466334
"152","17221520","Crisp4","78081","cysteine-rich secretory protein 4",-0.476177718648694,3.8540564302805,-2.16214479442371,0.0475839882667031,0.57034549979354,-4.53390740742383
"153","17221536","Defb41","77673","defensin beta 41",0.0494151457218215,2.29723393650448,0.267997290115446,0.792437312369099,0.971008142867926,-6.6234572079786
"154","17221633","Mcm3","17215","minichromosome maintenance complex component 3",0.0913833463129796,5.15973403891658,0.535458595398947,0.60036621415994,0.934052714419074,-6.51190494428352
"155","17221662","Tram2","170829","translocating chain-associating membrane protein 2",-0.126236760016426,5.42666777981771,-0.57668681965097,0.572904445695047,0.928662649735826,-6.48831420951426
"156","17221914","Gm20172","100504323","predicted gene, 20172",-0.0373214259605552,6.46114353098679,-0.229302256671988,0.82180386523061,0.977414437334197,-6.63352694592223
"157","17221925","Gm597","210962","predicted gene 597",-0.153971690680331,3.98933030640711,-0.569637377271272,0.577553101151136,0.928662649735826,-6.49246652509702
"158","17221980","4931428L18Rik","70988","RIKEN cDNA 4931428L18 gene",-0.0628678254912405,4.39090567479351,-0.336605076831938,0.741187037803425,0.956471141097804,-6.60179619571525
"159","17221993","Gm9839","408192","predicted gene 9839",0.273964338778729,4.41634209048271,1.83705058375626,0.086568248251257,0.682408388517475,-5.06781165677522
"160","17222051","Gm15455","433287","predicted gene 15455",0.24288726090934,4.96812936078383,1.4264566054431,0.174695547317966,0.782062619277453,-5.66084331865552
"161","17222080","Prss40","21756","protease, serine 40",0.0915880339381685,5.29021610864717,0.553244617353333,0.588438406758063,0.931400316641515,-6.50193335931191
"162","17222094","AA619741","241051","PHD finger protein 19 pseudogene",-0.069005304372999,3.76852700617709,-0.379026304299192,0.710104259508218,0.952967023510537,-6.585982468716
"163","17222149","Neurl3","214854","neuralized E3 ubiquitin protein ligase 3",0.244645301899361,6.42068315374506,1.47988412584335,0.160082199958026,0.765412897311956,-5.589683275207
"164","17222321","4930439A04Rik","78119","RIKEN cDNA 4930439A04 gene",-0.148437671891072,3.95450468301962,-0.727995360749344,0.478089536535837,0.914695630022432,-6.3875780467579
"165","17222354","4930594C11Rik","77633","G1 to S phase transition pseudogene",-0.0829471270180298,4.65955556905619,-0.420760801540916,0.680035864282086,0.952197759524012,-6.56863321670724
"166","17222411","Lyg2","332427","lysozyme G-like 2",-0.146165328957447,4.3422804168492,-0.889906084028331,0.387893997018825,0.900293140036547,-6.25594132505775
"167","17222596","1700066B17Rik","73426","RIKEN cDNA 1700066B17 gene",-0.250338703277343,3.46251786019362,-1.61579885565934,0.12745902162382,0.727217012698759,-5.40017300319352
"168","17222606","Mfsd9","211798","major facilitator superfamily domain containing 9",0.246181558168863,5.90873847947793,1.45128748527911,0.167772067714598,0.775943890043901,-5.62801312973571
"169","17222716","4930521E06Rik","75066","RIKEN cDNA 4930521E06 gene",0.103480520775488,2.38353659658347,0.578218239450786,0.571897171841067,0.928662649735826,-6.48740571235119
"170","17222777","Slc40a1","53945","solute carrier family 40 (iron-regulated transporter), member 1",-0.0625956122922284,5.91697023195996,-0.373405831035379,0.714193415715028,0.953059565174507,-6.58818342694704
"171","17222790","Stk-ps2","212225","serine/threonine kinase 2",0.178483634085778,3.24198068587052,0.8078121394238,0.432118105873597,0.90594874168773,-6.32569297436356
